Doctor Identifier,Provider Type,Number of Services,Number of Beneficiaries,Total Submitted Charge Amount,Total Allowed Amount,Total Payment Amount,Total Standardized Payment Amount,Number of Drug Services,Total Drug Submitted Charge Amount,Total Drug Allowed Amount ,Total Drug Payment Amount ,Total Drug Standardized Payment Amount,Number of Medical Services,Percent Atrial Fibrillation,Percent Alzheimer’s Disease or Dementia ,Percent Asthma ,Percent Cancer ,Percent Heart Failure ,Percent Chronic Kidney Disease,Percent Chronic Obstructive Pulmonary Disease,Percent Depression ,Percent Diabetes ,Percent Hyperlipidemia ,Percent Hypertension ,Percent Ischemic Heart Disease ,Percent Osteoporosis ,Percent Rheumatoid Arthritis or Osteoarthritis ,Percent Schizophrenia or Other Psychotic Disorders ,Percent Stroke ,Average HCC Risk Score of Beneficiaries 
159333813,Family Practice,562,480,230411.0,69464.94,52066.75,51308.59,0,0.0,0.0,0.0,0.0,562,17.0,17.0,22.0,15.0,30.0,38.0,17.0,43.0,33.0,50.0,73.0,48.0,11.0,42.0,12.0,9.0,2.04
404433380,Nephrology,314,180,362488.0,89410.7,69654.72,70766.98,0,0.0,0.0,0.0,0.0,314,31.0,2.02,18.0,17.0,64.0,56.0,18.0,26.0,42.0,75.0,75.0,75.0,7.0,37.0,1.18,12.0,1.94
122196472,Orthopedic Surgery,335,108,82902.0,33213.76,24643.52,24142.41,0,0.0,0.0,0.0,0.0,335,11.0,16.0,25.0,0.8,30.0,58.0,25.0,52.0,40.0,42.0,63.0,35.0,10.0,34.0,20.0,12.0,3.08
384220740,Physician Assistant,418,23,30225976.47,12946068.62,10149121.81,10149121.82,418,30225976.47,12946068.62,10149121.81,10149121.82,0,81.45,0.0,45.91,0.0,0.0,158.21,0.0,78.93,190.46,391.13,480.73,0.0,71.34,238.65,0.0,0.0,3.15
202103809,Emergency Medicine,760,123,116890.0,65643.43,50126.69,49938.34,0,0.0,0.0,0.0,0.0,760,27.0,59.0,27.0,12.0,53.0,58.0,34.0,75.0,47.0,45.0,75.0,50.0,17.0,34.0,34.0,17.0,3.18
554734667,Plastic and Reconstructive Surgery,276,136,381187.75,95708.61,74274.96,73467.85,0,0.0,0.0,0.0,0.0,276,24.0,23.0,13.0,14.0,43.0,63.0,18.0,35.0,49.0,71.0,75.0,71.0,10.0,36.0,8.0,15.0,3.18
342456641,Internal Medicine,2893,278,455548.0,192785.17,140416.22,132754.14,896,6468.0,1662.85,1514.48,1514.48,1997,9.0,11.0,12.0,6.0,15.0,16.0,13.0,28.0,47.0,69.0,74.0,23.0,11.0,29.0,11.0,4.0,1.32
276782866,Nurse Practitioner,835,294,227135.0,84052.95,65285.53,64624.08,0,0.0,0.0,0.0,0.0,835,31.0,44.0,27.0,17.0,48.0,64.0,34.0,56.0,46.0,68.0,75.0,60.0,18.0,50.0,18.0,14.0,2.65
772697294,Cardiology,4343,600,1637623.48,381524.63,293269.49,258283.5,1589,20225.48,9456.53,7401.46,7401.46,2754,9.0,9.0,22.0,6.0,13.0,20.0,25.0,49.0,33.0,54.0,64.0,31.0,8.0,75.0,7.0,5.0,1.41
547414719,Radiation Oncology,425,21,53633.0,28558.39,21764.3,21253.9,0,0.0,0.0,0.0,0.0,425,0.0,0.76,0.69,0.0,0.0,1.35,0.81,75.0,1.31,2.34,2.74,0.0,0.4,1.67,0.42,0.33,1.06
742357366,Neurology,465,398,67827.0,16487.82,12469.5,12206.47,0,0.0,0.0,0.0,0.0,465,14.0,9.0,19.0,20.0,29.0,50.0,18.0,37.0,37.0,55.0,74.0,47.0,11.0,39.0,7.0,9.0,2.28
326529919,Diagnostic Radiology,240,142,396938.0,63101.34,49183.13,49061.93,0,0.0,0.0,0.0,0.0,240,18.0,15.0,22.0,18.0,27.0,36.0,25.0,39.0,27.0,65.0,75.0,46.0,19.0,75.0,0.29,0.28,1.88
350423108,Nurse Practitioner,2761,992,402238.0,99223.66,76642.86,68660.17,1265,2345.0,412.69,310.41,310.41,1496,11.0,10.0,13.0,14.0,14.0,20.0,15.0,29.0,26.0,54.0,62.0,29.0,10.0,34.0,4.0,7.0,1.61
472150457,Cardiology,612,285,28499.94,26449.8,25920.68,25503.94,306,18242.47,18218.87,17853.94,17853.94,306,8.0,6.0,9.0,10.0,7.0,13.0,11.0,13.0,20.0,48.0,65.0,22.0,8.0,31.0,1.71,4.0,0.92
264188391,Nephrology,1895,761,482119.0,212923.18,163997.29,162807.28,0,0.0,0.0,0.0,0.0,1895,28.0,33.0,36.0,17.0,46.0,49.0,48.0,50.0,39.0,64.0,75.0,56.0,12.0,50.0,15.0,13.0,2.17
932650145,Physician Assistant,667,382,153492.0,50087.62,36455.14,44231.76,0,0.0,0.0,0.0,0.0,667,9.0,13.0,23.0,8.0,24.0,51.0,26.0,41.0,75.0,75.0,75.0,43.0,7.0,41.0,6.0,7.0,2.02
262579110,Otolaryngology,3306,895,656236.0,248180.68,184174.74,178691.24,0,0.0,0.0,0.0,0.0,3306,13.0,9.0,19.0,9.0,19.0,28.0,18.0,30.0,30.0,51.0,64.0,27.0,8.0,41.0,4.0,6.0,1.53
912376381,Licensed Clinical Social Worker,645,254,183861.0,68160.42,52410.39,51941.54,0,0.0,0.0,0.0,0.0,645,28.0,33.0,26.0,18.0,49.0,62.0,32.0,57.0,44.0,73.0,75.0,63.0,16.0,51.0,15.0,13.0,2.85
447376612,Geriatric Medicine,107,107,77115.0,15670.24,12183.36,12276.9,0,0.0,0.0,0.0,0.0,107,10.0,13.0,23.0,15.0,21.0,35.0,23.0,48.0,35.0,70.0,72.0,46.0,0.31,53.0,0.25,0.23,1.71
308321433,Physical Therapist,8674,3163,2011400.68,670708.63,501961.59,485039.87,452,45200.0,23906.2,18742.0,18742.0,8222,28.0,17.0,18.0,17.0,34.0,37.0,23.0,29.0,29.0,69.0,75.0,56.0,11.0,45.0,8.0,12.0,1.68
369336326,Physical Therapist,171,84,48365.0,21031.98,15997.13,15899.79,0,0.0,0.0,0.0,0.0,171,19.0,0.77,18.0,18.0,13.0,26.0,17.0,21.0,26.0,63.0,74.0,24.0,0.46,52.0,0.43,0.36,1.13
663819263,Internal Medicine,206,201,131451.4,23826.22,18947.28,18806.19,0,0.0,0.0,0.0,0.0,206,13.0,6.0,12.0,18.0,14.0,26.0,9.0,22.0,24.0,48.0,60.0,25.0,11.0,42.0,6.0,6.0,1.11
153060235,Independent Diagnostic Testing Facility,1597,600,264750.0,117007.04,80078.49,78806.81,287,14097.0,11240.44,10954.07,10954.07,1310,15.0,8.0,12.0,13.0,13.0,17.0,16.0,13.0,30.0,75.0,75.0,29.0,10.0,35.0,3.0,4.0,1.11
417223917,Chiropractic,1426,259,243240.0,126232.38,101256.86,99851.98,230,28065.0,23775.31,23265.35,23265.35,1196,17.0,8.0,8.0,13.0,16.0,16.0,7.0,9.0,22.0,47.0,65.0,32.0,4.0,31.0,3.47,3.41,1.04
833572967,Internal Medicine,162,65,18322.0,15969.14,11790.35,11611.04,0,0.0,0.0,0.0,0.0,162,0.67,0.68,0.67,0.52,1.0,20.0,0.77,68.0,20.0,28.0,45.0,1.47,0.4,55.0,0.37,0.31,1.19
521216827,Optometry,272,200,76724.0,27156.59,17689.8,16393.36,0,0.0,0.0,0.0,0.0,272,13.0,9.0,11.0,8.0,12.0,15.0,10.0,26.0,20.0,55.0,64.0,24.0,12.0,35.0,0.6,0.61,1.08
774089502,Chiropractic,101,67,27568.0,7235.15,5448.76,6604.4,0,0.0,0.0,0.0,0.0,101,39.0,25.0,33.0,16.0,64.0,69.0,48.0,54.0,61.0,75.0,75.0,75.0,0.25,33.0,18.0,0.21,3.09
591267195,Occupational therapist,1446,47,79160.0,38614.23,29935.1,28037.94,0,0.0,0.0,0.0,0.0,1446,0.71,0.7,0.67,0.6,1.03,1.35,0.77,26.0,23.0,55.0,68.0,1.6,0.43,64.0,0.35,0.32,1.34
617821098,Cardiology,2946,1383,422741.0,140165.69,119609.91,114132.19,0,0.0,0.0,0.0,0.0,2946,8.0,6.0,11.0,15.0,11.0,15.0,9.0,28.0,18.0,44.0,53.0,19.0,14.0,37.0,3.0,3.0,1.05
543181774,Physical Therapist,64,51,16681.0,4239.09,3173.46,3627.25,0,0.0,0.0,0.0,0.0,64,0.28,0.0,35.0,0.0,0.43,0.54,0.34,65.0,45.0,53.0,57.0,0.61,0.17,57.0,0.16,0.13,1.31
282316111,Internal Medicine,501,214,48845.0,39880.86,27322.91,26471.25,0,0.0,0.0,0.0,0.0,501,1.98,1.91,12.0,12.0,8.0,14.0,14.0,27.0,22.0,57.0,54.0,17.0,6.0,28.0,1.03,0.9,1.01
334566035,Clinical Psychologist,1085,428,239647.0,114920.23,85860.76,84107.43,0,0.0,0.0,0.0,0.0,1085,22.0,23.0,18.0,13.0,31.0,36.0,21.0,38.0,37.0,69.0,75.0,42.0,15.0,37.0,9.0,60.0,1.65
177032429,Optometry,408,129,90017.99,46125.25,35361.35,39571.46,13,651.99,362.26,354.14,354.14,395,23.0,45.0,22.0,12.0,43.0,46.0,27.0,43.0,36.0,62.0,75.0,43.0,13.0,48.0,1.43,12.0,2.29
484129512,Pediatric Medicine,2988,305,638058.0,329972.24,255417.91,242957.41,346,140496.0,91890.53,72049.08,72049.08,2642,10.0,8.0,14.0,8.0,12.0,22.0,11.0,29.0,24.0,49.0,65.0,25.0,12.0,43.0,2.48,5.0,1.22
891442313,Diagnostic Radiology,419,174,57259.69,22280.34,17401.41,17915.85,0,0.0,0.0,0.0,0.0,419,13.0,7.0,12.0,25.0,17.0,39.0,14.0,26.0,32.0,45.0,62.0,35.0,0.63,34.0,6.0,0.48,1.82
650904384,Optometry,1576,1064,392934.0,119853.28,89965.04,91533.64,0,0.0,0.0,0.0,0.0,1576,20.0,16.0,20.0,24.0,35.0,51.0,23.0,39.0,38.0,58.0,75.0,43.0,13.0,39.0,7.0,10.0,2.44
744782591,Internal Medicine,626,195,139897.0,34646.04,25115.22,29012.62,0,0.0,0.0,0.0,0.0,626,32.0,21.0,19.0,6.0,37.0,56.0,24.0,31.0,38.0,55.0,75.0,50.0,17.0,50.0,9.0,12.0,2.83
650454598,Obstetrics/Gynecology,11048,947,1203980.8,689292.94,534632.87,559892.26,0,0.0,0.0,0.0,0.0,11048,26.0,35.0,24.0,14.0,44.0,52.0,29.0,45.0,38.0,63.0,75.0,54.0,13.0,49.0,14.0,12.0,2.24
585108090,Cardiology,152,63,63970.0,15737.77,12338.49,14336.35,0,0.0,0.0,0.0,0.0,152,30.0,37.0,35.0,0.35,59.0,75.0,56.0,51.0,43.0,67.0,75.0,62.0,0.31,44.0,22.0,0.28,2.58
398452702,Physical Therapist,37,32,18958.0,5389.7,4035.66,4183.23,0,0.0,0.0,0.0,0.0,37,0.22,0.22,34.0,0.17,38.0,0.42,0.26,41.0,34.0,44.0,59.0,34.0,0.13,34.0,0.12,0.1,2.31
636034069,General Surgery,1777,242,293875.0,216182.51,161696.27,157379.09,0,0.0,0.0,0.0,0.0,1777,16.0,75.0,7.0,11.0,23.0,32.0,11.0,60.0,20.0,50.0,75.0,34.0,19.0,46.0,38.0,13.0,1.5
581460805,Licensed Clinical Social Worker,1795,577,729313.0,285425.01,217119.12,217036.59,0,0.0,0.0,0.0,0.0,1795,20.0,12.0,12.0,46.0,19.0,33.0,21.0,25.0,24.0,60.0,75.0,34.0,13.0,43.0,4.0,7.0,1.59
321894520,Occupational therapist,225,32,24800.0,19740.93,13974.16,14759.81,0,0.0,0.0,0.0,0.0,225,0.0,0.0,0.82,0.0,0.0,1.55,0.96,75.0,1.47,41.0,3.01,1.71,0.45,1.84,0.54,0.38,0.84
248907915,Internal Medicine,120,104,31640.0,9266.88,6837.38,9203.72,0,0.0,0.0,0.0,0.0,120,0.75,0.88,0.81,34.0,1.19,11.0,0.94,32.0,1.36,49.0,49.0,13.0,14.0,37.0,0.54,0.37,0.86
919559565,Psychiatry,552,41,16587.6,14145.01,10745.87,11953.88,0,0.0,0.0,0.0,0.0,552,0.59,0.73,0.61,0.39,0.93,1.15,0.72,1.39,1.08,54.0,59.0,1.24,0.33,1.32,0.43,0.28,1.12
705970566,Licensed Clinical Social Worker,768,88,157048.0,41148.32,29030.68,27511.83,0,0.0,0.0,0.0,0.0,768,16.0,0.83,0.89,0.77,1.32,1.74,1.01,16.0,16.0,42.0,47.0,27.0,0.56,34.0,0.42,0.41,0.96
395531313,Clinical Psychologist,1167,1042,468645.0,163589.21,124895.32,117709.47,0,0.0,0.0,0.0,0.0,1167,36.0,9.0,16.0,10.0,21.0,24.0,17.0,26.0,27.0,68.0,75.0,47.0,8.0,38.0,3.0,15.0,1.25
587071321,Physician Assistant,3537,951,872880.0,275542.23,208048.99,207325.15,0,0.0,0.0,0.0,0.0,3537,32.0,21.0,25.0,14.0,52.0,46.0,29.0,39.0,41.0,75.0,75.0,63.0,9.0,43.0,12.0,10.0,2.17
972025721,Plastic and Reconstructive Surgery,1155,294,460537.5,109575.24,83693.02,82905.9,427,31357.0,8092.69,6231.53,6231.53,728,10.0,11.0,19.0,8.0,15.0,23.0,20.0,41.0,35.0,70.0,68.0,29.0,15.0,67.0,7.0,4.0,1.26
704380664,Anesthesiology,387,183,96892.0,34359.09,25276.7,24452.66,0,0.0,0.0,0.0,0.0,387,15.0,9.0,18.0,9.0,26.0,40.0,16.0,39.0,41.0,56.0,67.0,36.0,15.0,34.0,7.0,9.0,2.35
524409098,Neurology,14,13,28574.0,4065.86,3187.63,3172.44,0,0.0,0.0,0.0,0.0,14,0.04,0.03,0.0,0.03,0.06,0.08,0.0,0.07,0.07,0.13,75.0,0.09,0.02,0.1,0.01,0.0,2.13
909374153,Dermatology,219,205,77128.0,32493.07,24729.79,24040.85,0,0.0,0.0,0.0,0.0,219,27.0,21.0,24.0,17.0,46.0,57.0,24.0,35.0,37.0,66.0,75.0,58.0,17.0,64.0,14.0,12.0,2.04
882130326,Nurse Practitioner,340,165,40212.0,30076.25,23530.1,23156.81,0,0.0,0.0,0.0,0.0,340,27.0,25.0,33.0,19.0,47.0,55.0,34.0,50.0,42.0,71.0,75.0,55.0,9.0,48.0,15.0,13.0,2.26
779839527,Physician Assistant,1945,823,510379.0,208416.59,161190.44,156610.5,0,0.0,0.0,0.0,0.0,1945,33.0,30.0,29.0,16.0,46.0,58.0,34.0,43.0,35.0,69.0,75.0,53.0,20.0,56.0,14.0,13.0,2.31
250283480,Emergency Medicine,1021,764,295742.0,55636.23,42305.33,39238.01,0,0.0,0.0,0.0,0.0,1021,9.0,5.0,15.0,16.0,14.0,15.0,9.0,24.0,27.0,62.0,62.0,40.0,16.0,75.0,0.9,5.0,1.05
936724810,Gastroenterology,4058,937,293648.0,208077.41,149578.47,150732.97,56,333.0,326.31,246.94,246.94,4002,18.0,13.0,11.0,12.0,19.0,33.0,13.0,19.0,35.0,65.0,75.0,36.0,10.0,51.0,4.0,7.0,1.34
521428946,Interventional Radiology,1809,528,437519.25,223630.15,172394.69,173231.79,0,0.0,0.0,0.0,0.0,1809,22.0,20.0,25.0,16.0,32.0,39.0,30.0,37.0,44.0,63.0,75.0,39.0,6.0,36.0,9.0,8.0,2.06
417593637,Pulmonary Disease,60,35,13893.0,5540.51,4003.41,3857.77,0,0.0,0.0,0.0,0.0,60,0.23,0.21,40.0,0.19,0.34,0.45,0.26,46.0,40.0,46.0,74.0,0.52,0.14,40.0,0.11,0.11,1.77
686082933,Centralized Flu,353,105,119280.0,47506.12,36864.04,35503.65,0,0.0,0.0,0.0,0.0,353,21.0,22.0,23.0,12.0,60.0,75.0,27.0,46.0,59.0,56.0,75.0,60.0,0.67,28.0,10.0,15.0,5.61
750418861,General Surgery,761,648,702912.0,116110.69,90363.62,92770.84,0,0.0,0.0,0.0,0.0,761,25.0,25.0,24.0,12.0,42.0,47.0,34.0,39.0,38.0,70.0,75.0,56.0,12.0,44.0,15.0,12.0,2.43
519047577,Nurse Practitioner,283,136,52905.0,23268.3,17972.12,18053.18,0,0.0,0.0,0.0,0.0,283,11.0,40.0,32.0,11.0,34.0,45.0,43.0,75.0,38.0,58.0,75.0,39.0,11.0,44.0,45.0,15.0,2.04
438260312,Obstetrics/Gynecology,43,19,11264.0,3354.44,2552.4,2911.64,0,0.0,0.0,0.0,0.0,43,0.15,0.18,0.16,0.11,0.24,0.3,0.0,0.36,0.28,0.48,58.0,0.33,0.09,0.35,0.11,0.07,1.73
705500365,Clinical Psychologist,279,275,183423.0,30114.59,23633.98,23684.83,0,0.0,0.0,0.0,0.0,279,14.0,7.0,9.0,17.0,16.0,24.0,11.0,20.0,27.0,56.0,65.0,32.0,9.0,39.0,0.43,6.0,1.23
490352366,Emergency Medicine,312,117,50192.01,20939.2,17078.72,16704.26,28,2081.01,1436.16,1404.82,1404.82,284,16.0,0.93,15.0,0.96,12.0,15.0,19.0,35.0,26.0,55.0,62.0,26.0,9.0,39.0,0.46,0.44,1.1
194182515,Diagnostic Radiology,2388,495,258584.95,205737.51,149989.04,152770.72,69,1713.1,1288.26,1255.47,1255.47,2319,17.0,32.0,25.0,9.0,32.0,35.0,25.0,46.0,37.0,52.0,68.0,35.0,9.0,40.0,13.0,10.0,1.82
534173590,General Surgery,339,114,83226.0,24221.63,16845.33,16262.09,0,0.0,0.0,0.0,0.0,339,0.84,0.77,24.0,11.0,23.0,34.0,20.0,42.0,30.0,47.0,72.0,35.0,14.0,37.0,0.41,0.38,1.73
190372987,Gastroenterology,190,131,112864.0,33604.01,26161.89,26495.85,0,0.0,0.0,0.0,0.0,190,23.0,24.0,26.0,13.0,40.0,43.0,27.0,50.0,29.0,63.0,75.0,47.0,15.0,51.0,11.0,25.0,2.26
694534916,Physical Therapist,707,464,418496.0,126213.67,93448.57,94658.37,0,0.0,0.0,0.0,0.0,707,12.0,9.0,13.0,30.0,12.0,18.0,11.0,26.0,20.0,53.0,61.0,20.0,10.0,33.0,4.0,5.0,1.16
900081399,Nurse Practitioner,829,139,205821.0,58218.07,45178.85,52951.4,0,0.0,0.0,0.0,0.0,829,1.93,13.0,45.0,1.14,16.0,27.0,35.0,75.0,30.0,56.0,60.0,27.0,1.04,37.0,68.0,0.99,1.89
166448179,Nurse Practitioner,496,239,14649.52,14596.24,14304.28,15854.38,248,10311.31,10258.03,10052.13,10052.13,248,9.0,6.0,10.0,10.0,14.0,13.0,7.0,20.0,21.0,55.0,64.0,21.0,8.0,34.0,1.29,1.33,0.96
550997131,Chiropractic,290,110,112993.0,37739.42,28208.15,27892.46,0,0.0,0.0,0.0,0.0,290,19.0,19.0,25.0,18.0,43.0,72.0,22.0,48.0,45.0,66.0,75.0,45.0,12.0,37.0,0.61,13.0,3.43
369225935,Ophthalmology,526,344,101827.0,33772.54,26466.99,27277.85,0,0.0,0.0,0.0,0.0,526,11.0,10.0,19.0,31.0,21.0,42.0,20.0,32.0,38.0,58.0,75.0,49.0,6.0,40.0,0.91,7.0,2.05
526162568,General Practice,110,107,96189.45,15439.61,12021.82,11936.26,0,0.0,0.0,0.0,0.0,110,13.0,0.32,13.0,22.0,18.0,21.0,12.0,37.0,21.0,59.0,70.0,27.0,0.25,60.0,0.16,0.18,1.32
480265693,Clinical Psychologist,4277,530,322675.0,166247.84,123222.29,122521.02,0,0.0,0.0,0.0,0.0,4277,11.0,10.0,17.0,10.0,15.0,22.0,13.0,23.0,27.0,51.0,65.0,28.0,9.0,40.0,5.0,5.0,1.18
989499456,Internal Medicine,226,17,32630.0,21771.53,16762.35,16633.73,0,0.0,0.0,0.0,0.0,226,0.0,0.0,0.6,0.45,0.0,1.17,0.71,75.0,1.12,65.0,2.33,1.31,0.35,1.42,0.38,0.0,1.26
723606245,Nurse Practitioner,150,81,21676.0,4469.78,3146.82,2946.54,0,0.0,0.0,0.0,0.0,150,17.0,0.24,17.0,0.27,17.0,23.0,16.0,22.0,22.0,56.0,73.0,36.0,16.0,43.0,0.0,0.14,1.39
440377396,Psychiatry,582,525,244166.0,82767.0,63687.27,63365.88,0,0.0,0.0,0.0,0.0,582,22.0,24.0,23.0,16.0,34.0,40.0,25.0,39.0,30.0,65.0,75.0,45.0,10.0,45.0,8.0,10.0,1.61
799117565,Physical Therapist,107,97,51516.0,15839.12,12165.17,14263.41,0,0.0,0.0,0.0,0.0,107,31.0,31.0,36.0,20.0,43.0,60.0,33.0,63.0,51.0,70.0,75.0,66.0,15.0,52.0,13.0,16.0,3.29
376191377,Nurse Practitioner,57,55,33523.0,9747.13,7642.07,7375.63,0,0.0,0.0,0.0,0.0,57,25.0,24.0,42.0,0.26,47.0,69.0,38.0,53.0,38.0,51.0,75.0,75.0,0.19,49.0,0.14,0.14,2.71
344267145,Internal Medicine,1297,297,269203.0,93548.8,69548.27,65472.78,372,4836.0,661.18,517.13,517.13,925,13.0,12.0,8.0,13.0,13.0,21.0,8.0,28.0,22.0,57.0,66.0,25.0,11.0,55.0,1.23,6.0,1.22
768025423,Mass Immunization Roster Biller,162,81,4256.19,4238.49,4153.71,4693.86,81,2766.79,2749.09,2693.85,2693.85,81,1.12,0.85,1.08,0.99,1.32,20.0,1.19,14.0,22.0,46.0,65.0,23.0,0.83,32.0,0.0,0.39,1.0
972629441,Ophthalmology,3419,448,478071.0,197494.77,153086.75,151960.98,0,0.0,0.0,0.0,0.0,3419,17.0,75.0,22.0,9.0,30.0,46.0,24.0,75.0,37.0,71.0,75.0,45.0,13.0,38.0,74.0,11.0,1.84
327305068,Physical Therapist,165,31,33715.0,15448.96,11840.6,10758.01,0,0.0,0.0,0.0,0.0,165,0.35,55.0,0.33,0.32,0.5,0.67,0.38,65.0,0.68,55.0,71.0,0.8,0.22,35.0,0.15,0.16,1.89
804393219,Internal Medicine,172,145,100445.0,24410.0,19826.25,19030.33,0,0.0,0.0,0.0,0.0,172,11.0,14.0,12.0,17.0,12.0,34.0,8.0,12.0,34.0,73.0,75.0,33.0,11.0,32.0,0.25,0.27,1.57
550281314,Internal Medicine,1032,308,381609.0,122768.62,94111.72,94271.44,180,41666.0,14150.69,11091.53,11091.53,852,11.0,11.0,18.0,8.0,17.0,27.0,18.0,34.0,31.0,54.0,68.0,22.0,11.0,69.0,1.74,1.4,1.39
345978460,Orthopedic Surgery,6603,1973,798844.65,235059.13,184289.17,169334.72,0,0.0,0.0,0.0,0.0,6603,11.0,7.0,11.0,17.0,14.0,25.0,12.0,21.0,26.0,61.0,68.0,26.0,7.0,38.0,2.0,4.0,1.18
998916077,Licensed Clinical Social Worker,968,809,408283.0,135841.81,99419.56,101435.97,0,0.0,0.0,0.0,0.0,968,23.0,26.0,22.0,17.0,33.0,41.0,29.0,35.0,33.0,63.0,75.0,42.0,13.0,48.0,11.0,11.0,1.85
229373387,Cardiology,420,358,281001.0,59891.62,45763.42,45258.91,0,0.0,0.0,0.0,0.0,420,24.0,27.0,24.0,20.0,37.0,47.0,28.0,47.0,35.0,65.0,75.0,48.0,18.0,43.0,18.0,12.0,2.01
881885735,Nurse Practitioner,488,263,306950.07,93867.17,71162.58,69308.86,0,0.0,0.0,0.0,0.0,488,11.0,6.0,11.0,9.0,16.0,21.0,12.0,22.0,25.0,52.0,67.0,36.0,7.0,38.0,1.28,1.14,1.29
615542212,Medical Oncology,398,21,78900.0,28754.18,22259.1,21824.99,0,0.0,0.0,0.0,0.0,398,0.0,0.0,0.56,0.43,0.0,1.09,0.0,75.0,1.05,1.87,2.19,1.23,0.32,1.34,0.34,0.0,1.18
311708952,Pathology,77,65,26796.0,7430.95,5804.99,5770.5,0,0.0,0.0,0.0,0.0,77,0.31,20.0,18.0,0.25,17.0,22.0,18.0,75.0,23.0,37.0,54.0,25.0,0.19,26.0,75.0,0.14,1.68
762724843,Psychiatry,726,314,203817.0,49906.51,38638.01,45141.42,0,0.0,0.0,0.0,0.0,726,29.0,36.0,33.0,19.0,43.0,58.0,37.0,49.0,39.0,73.0,75.0,55.0,26.0,53.0,17.0,12.0,2.26
839214497,Diagnostic Radiology,592,22,36960.0,17883.21,13589.59,11773.4,0,0.0,0.0,0.0,0.0,592,0.28,0.19,0.24,0.29,0.0,0.52,0.27,0.43,0.56,1.11,1.3,0.66,0.18,73.0,0.0,0.0,0.69
911151136,Dermatology,2998,140,152075.0,84132.51,63689.78,60495.47,0,0.0,0.0,0.0,0.0,2998,9.0,2.03,1.94,1.63,9.0,20.0,9.0,24.0,21.0,51.0,67.0,28.0,12.0,75.0,1.06,0.91,0.96
613801469,CRNA,62,21,3529.0,2890.78,2291.91,2292.7,0,0.0,0.0,0.0,0.0,62,0.0,0.14,0.15,0.11,0.21,0.28,0.17,0.29,0.27,0.49,0.58,0.32,0.09,0.35,0.0,0.07,0.82
167637646,Psychiatry,440,117,76368.0,41308.57,31740.73,31439.62,0,0.0,0.0,0.0,0.0,440,10.0,1.41,26.0,75.0,19.0,36.0,35.0,31.0,25.0,56.0,72.0,41.0,14.0,32.0,0.79,0.64,2.69
880838789,Internal Medicine,519,351,93835.0,37350.14,28314.6,27480.13,0,0.0,0.0,0.0,0.0,519,24.0,15.0,18.0,11.0,48.0,58.0,20.0,33.0,53.0,61.0,75.0,60.0,7.0,28.0,7.0,15.0,2.76
243518048,Family Practice,451,235,122338.0,43674.41,33642.7,32256.41,0,0.0,0.0,0.0,0.0,451,10.0,10.0,15.0,12.0,15.0,22.0,15.0,24.0,31.0,57.0,73.0,32.0,9.0,29.0,6.0,0.67,1.33
551612732,Physical Medicine and Rehabilitation,396,325,119511.0,61432.1,46233.89,46297.92,0,0.0,0.0,0.0,0.0,396,30.0,28.0,29.0,15.0,42.0,46.0,37.0,41.0,32.0,58.0,75.0,45.0,11.0,48.0,9.0,16.0,1.93
197269608,Emergency Medicine,785,158,106449.18,45444.53,38163.7,37297.59,115,21739.53,10801.36,10574.98,10574.98,670,9.0,3.0,13.0,3.64,13.0,23.0,17.0,28.0,23.0,45.0,44.0,17.0,8.0,35.0,7.0,1.36,1.24
725874763,Physical Therapist,231,85,44450.0,23637.44,18431.69,18397.15,0,0.0,0.0,0.0,0.0,231,36.0,66.0,33.0,19.0,51.0,67.0,46.0,73.0,46.0,65.0,75.0,61.0,15.0,52.0,33.0,15.0,2.72
186667835,Physical Therapist,93,45,22445.0,8072.76,5968.38,5982.01,0,0.0,0.0,0.0,0.0,93,0.33,0.32,0.33,0.0,0.49,0.63,0.38,33.0,0.61,38.0,38.0,0.72,0.2,24.0,0.17,0.15,1.0
548098602,Clinical Psychologist,39,28,10873.1,3705.95,2032.35,2323.02,0,0.0,0.0,0.0,0.0,39,0.24,0.0,0.25,0.0,0.37,0.46,0.28,0.52,39.0,43.0,39.0,0.52,0.14,0.57,71.0,0.0,1.24
162494200,Internal Medicine,3975,1083,1819298.0,586493.59,437841.57,428816.18,0,0.0,0.0,0.0,0.0,3975,18.0,14.0,15.0,11.0,26.0,38.0,20.0,25.0,39.0,62.0,75.0,49.0,7.0,38.0,5.0,11.0,1.84
738253306,Plastic and Reconstructive Surgery,308,61,67498.0,24638.93,19261.89,18595.44,0,0.0,0.0,0.0,0.0,308,0.59,0.57,33.0,0.48,0.87,26.0,20.0,75.0,36.0,41.0,54.0,1.3,0.35,25.0,41.0,0.27,1.37
261529130,Clinical Psychologist,832,408,86875.6,26293.77,20976.79,20842.07,0,0.0,0.0,0.0,0.0,832,8.0,3.0,12.0,53.0,9.0,19.0,15.0,25.0,27.0,68.0,65.0,32.0,18.0,50.0,0.76,4.0,1.4
537631950,Otolaryngology,198,96,22665.0,15665.06,8692.56,10971.33,0,0.0,0.0,0.0,0.0,198,1.16,1.35,32.0,0.8,1.81,14.0,14.0,75.0,21.0,32.0,32.0,2.48,0.67,22.0,0.79,0.56,1.18
